Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Tipo de medicamento;Recetado;Total
Mujeres;Total;Murcia (Región de);Laxantes;No recetado;23,98
Mujeres;Total;Murcia (Región de);Antibióticos;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Antibióticos;Recetado;100,00
Mujeres;Total;Murcia (Región de);Antibióticos;No recetado;0,00
Mujeres;Total;Murcia (Región de);Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Tranquilizantes, relajantes, pastillas para dormir;Recetado;100,00
Mujeres;Total;Murcia (Región de);Tranquilizantes, relajantes, pastillas para dormir;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para la alergia;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para la alergia;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicinas para el reuma;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicinas para el reuma;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicinas para el corazón;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicinas para el corazón;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicinas para la tensión arterial;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicinas para la tensión arterial;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicinas para el estómago y/o alteraciones digestivas;Recetado;98,44
Mujeres;Total;Murcia (Región de);Medicinas para el estómago y/o alteraciones digestivas;No recetado;1,56
Mujeres;Total;Murcia (Región de);Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Antidepresivos, estimulantes;Recetado;100,00
Mujeres;Total;Murcia (Región de);Antidepresivos, estimulantes;No recetado;0,00
Mujeres;Total;Murcia (Región de);Píldoras para no quedar embarazada;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Píldoras para no quedar embarazada;Recetado;87,84
Mujeres;Total;Murcia (Región de);Píldoras para no quedar embarazada;No recetado;12,16
Mujeres;Total;Murcia (Región de);Hormonas para la menopausia;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Hormonas para la menopausia;Recetado;100,00
Mujeres;Total;Murcia (Región de);Hormonas para la menopausia;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicamentos para el colesterol;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para el colesterol;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para el colesterol;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicamentos para la diabetes;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para la diabetes;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para la diabetes;No recetado;0,00
Mujeres;Total;Murcia (Región de);Medicamentos para el tiroides;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para el tiroides;Recetado;100,00
Mujeres;Total;Murcia (Región de);Medicamentos para el tiroides;No recetado;0,00
Mujeres;Total;Murcia (Región de);Otros medicamentos;TOTAL;100,00
Mujeres;Total;Murcia (Región de);Otros medicamentos;Recetado;97,97
Mujeres;Total;Murcia (Región de);Otros medicamentos;No recetado;2,03
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el catarro, gripe, garganta, bronquios;Recetado;60,82
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el catarro, gripe, garganta, bronquios;No recetado;39,18
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el dolor;Recetado;56,02
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el dolor;No recetado;43,98
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para bajar la fiebre;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para bajar la fiebre;Recetado;67,33
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para bajar la fiebre;No recetado;32,67
Mujeres;Total;Navarra (Comunidad Foral de);Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Reconstituyentes (vitaminas, minerales, tónicos);Recetado;67,50
Mujeres;Total;Navarra (Comunidad Foral de);Reconstituyentes (vitaminas, minerales, tónicos);No recetado;32,50
Mujeres;Total;Navarra (Comunidad Foral de);Laxantes;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Laxantes;Recetado;43,75
Mujeres;Total;Navarra (Comunidad Foral de);Laxantes;No recetado;56,25
Mujeres;Total;Navarra (Comunidad Foral de);Antibióticos;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Antibióticos;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Antibióticos;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Tranquilizantes, relajantes, pastillas para dormir;Recetado;98,79
Mujeres;Total;Navarra (Comunidad Foral de);Tranquilizantes, relajantes, pastillas para dormir;No recetado;1,21
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para la alergia;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para la alergia;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el reuma;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el reuma;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el corazón;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el corazón;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para la tensión arterial;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para la tensión arterial;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el estómago y/o alteraciones digestivas;Recetado;95,86
Mujeres;Total;Navarra (Comunidad Foral de);Medicinas para el estómago y/o alteraciones digestivas;No recetado;4,14
Mujeres;Total;Navarra (Comunidad Foral de);Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Antidepresivos, estimulantes;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Antidepresivos, estimulantes;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Píldoras para no quedar embarazada;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Píldoras para no quedar embarazada;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Píldoras para no quedar embarazada;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Hormonas para la menopausia;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Hormonas para la menopausia;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Hormonas para la menopausia;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para el colesterol;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para el colesterol;Recetado;97,85
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para el colesterol;No recetado;2,15
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para la diabetes;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para la diabetes;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para la diabetes;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para el tiroides;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para el tiroides;Recetado;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Medicamentos para el tiroides;No recetado;0,00
Mujeres;Total;Navarra (Comunidad Foral de);Otros medicamentos;TOTAL;100,00
Mujeres;Total;Navarra (Comunidad Foral de);Otros medicamentos;Recetado;94,44
Mujeres;Total;Navarra (Comunidad Foral de);Otros medicamentos;No recetado;5,56
Mujeres;Total;País Vasco;Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para el catarro, gripe, garganta, bronquios;Recetado;62,16
Mujeres;Total;País Vasco;Medicinas para el catarro, gripe, garganta, bronquios;No recetado;37,84
Mujeres;Total;País Vasco;Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para el dolor;Recetado;71,92
Mujeres;Total;País Vasco;Medicinas para el dolor;No recetado;28,08
Mujeres;Total;País Vasco;Medicinas para bajar la fiebre;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para bajar la fiebre;Recetado;49,49
Mujeres;Total;País Vasco;Medicinas para bajar la fiebre;No recetado;50,51
Mujeres;Total;País Vasco;Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;País Vasco;Reconstituyentes (vitaminas, minerales, tónicos);Recetado;68,68
Mujeres;Total;País Vasco;Reconstituyentes (vitaminas, minerales, tónicos);No recetado;31,32
Mujeres;Total;País Vasco;Laxantes;TOTAL;100,00
Mujeres;Total;País Vasco;Laxantes;Recetado;80,71
Mujeres;Total;País Vasco;Laxantes;No recetado;19,29
Mujeres;Total;País Vasco;Antibióticos;TOTAL;100,00
Mujeres;Total;País Vasco;Antibióticos;Recetado;87,26
Mujeres;Total;País Vasco;Antibióticos;No recetado;12,74
Mujeres;Total;País Vasco;Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;País Vasco;Tranquilizantes, relajantes, pastillas para dormir;Recetado;94,16
Mujeres;Total;País Vasco;Tranquilizantes, relajantes, pastillas para dormir;No recetado;5,84
Mujeres;Total;País Vasco;Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;País Vasco;Medicamentos para la alergia;Recetado;100,00
Mujeres;Total;País Vasco;Medicamentos para la alergia;No recetado;0,00
Mujeres;Total;País Vasco;Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para el reuma;Recetado;100,00
Mujeres;Total;País Vasco;Medicinas para el reuma;No recetado;0,00
Mujeres;Total;País Vasco;Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para el corazón;Recetado;100,00
Mujeres;Total;País Vasco;Medicinas para el corazón;No recetado;0,00
Mujeres;Total;País Vasco;Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para la tensión arterial;Recetado;100,00
Mujeres;Total;País Vasco;Medicinas para la tensión arterial;No recetado;0,00
Mujeres;Total;País Vasco;Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;País Vasco;Medicinas para el estómago y/o alteraciones digestivas;Recetado;97,23
Mujeres;Total;País Vasco;Medicinas para el estómago y/o alteraciones digestivas;No recetado;2,77
Mujeres;Total;País Vasco;Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;País Vasco;Antidepresivos, estimulantes;Recetado;100,00
Mujeres;Total;País Vasco;Antidepresivos, estimulantes;No recetado;0,00
Mujeres;Total;País Vasco;Píldoras para no quedar embarazada;TOTAL;100,00
Mujeres;Total;País Vasco;Píldoras para no quedar embarazada;Recetado;100,00
Mujeres;Total;País Vasco;Píldoras para no quedar embarazada;No recetado;0,00
Mujeres;Total;País Vasco;Hormonas para la menopausia;TOTAL;100,00
Mujeres;Total;País Vasco;Hormonas para la menopausia;Recetado;100,00
Mujeres;Total;País Vasco;Hormonas para la menopausia;No recetado;0,00
Mujeres;Total;País Vasco;Medicamentos para el colesterol;TOTAL;100,00
Mujeres;Total;País Vasco;Medicamentos para el colesterol;Recetado;97,99
Mujeres;Total;País Vasco;Medicamentos para el colesterol;No recetado;2,01
Mujeres;Total;País Vasco;Medicamentos para la diabetes;TOTAL;100,00
Mujeres;Total;País Vasco;Medicamentos para la diabetes;Recetado;100,00
Mujeres;Total;País Vasco;Medicamentos para la diabetes;No recetado;0,00
Mujeres;Total;País Vasco;Medicamentos para el tiroides;TOTAL;100,00
Mujeres;Total;País Vasco;Medicamentos para el tiroides;Recetado;100,00
Mujeres;Total;País Vasco;Medicamentos para el tiroides;No recetado;0,00
Mujeres;Total;País Vasco;Otros medicamentos;TOTAL;100,00
Mujeres;Total;País Vasco;Otros medicamentos;Recetado;93,32
Mujeres;Total;País Vasco;Otros medicamentos;No recetado;6,68
Mujeres;Total;Rioja (La);Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para el catarro, gripe, garganta, bronquios;Recetado;74,31
Mujeres;Total;Rioja (La);Medicinas para el catarro, gripe, garganta, bronquios;No recetado;25,69
Mujeres;Total;Rioja (La);Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para el dolor;Recetado;63,98
Mujeres;Total;Rioja (La);Medicinas para el dolor;No recetado;36,02
Mujeres;Total;Rioja (La);Medicinas para bajar la fiebre;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para bajar la fiebre;Recetado;76,52
Mujeres;Total;Rioja (La);Medicinas para bajar la fiebre;No recetado;23,48
Mujeres;Total;Rioja (La);Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;Rioja (La);Reconstituyentes (vitaminas, minerales, tónicos);Recetado;76,81
Mujeres;Total;Rioja (La);Reconstituyentes (vitaminas, minerales, tónicos);No recetado;23,19
Mujeres;Total;Rioja (La);Laxantes;TOTAL;100,00
Mujeres;Total;Rioja (La);Laxantes;Recetado;56,10
Mujeres;Total;Rioja (La);Laxantes;No recetado;43,90
Mujeres;Total;Rioja (La);Antibióticos;TOTAL;100,00
Mujeres;Total;Rioja (La);Antibióticos;Recetado;100,00
Mujeres;Total;Rioja (La);Antibióticos;No recetado;0,00
Mujeres;Total;Rioja (La);Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;Rioja (La);Tranquilizantes, relajantes, pastillas para dormir;Recetado;90,72
Mujeres;Total;Rioja (La);Tranquilizantes, relajantes, pastillas para dormir;No recetado;9,28
Mujeres;Total;Rioja (La);Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicamentos para la alergia;Recetado;100,00
Mujeres;Total;Rioja (La);Medicamentos para la alergia;No recetado;0,00
Mujeres;Total;Rioja (La);Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para el reuma;Recetado;100,00
Mujeres;Total;Rioja (La);Medicinas para el reuma;No recetado;0,00
Mujeres;Total;Rioja (La);Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para el corazón;Recetado;100,00
Mujeres;Total;Rioja (La);Medicinas para el corazón;No recetado;0,00
Mujeres;Total;Rioja (La);Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para la tensión arterial;Recetado;100,00
Mujeres;Total;Rioja (La);Medicinas para la tensión arterial;No recetado;0,00
Mujeres;Total;Rioja (La);Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicinas para el estómago y/o alteraciones digestivas;Recetado;96,32
Mujeres;Total;Rioja (La);Medicinas para el estómago y/o alteraciones digestivas;No recetado;3,68
Mujeres;Total;Rioja (La);Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;Rioja (La);Antidepresivos, estimulantes;Recetado;96,10
Mujeres;Total;Rioja (La);Antidepresivos, estimulantes;No recetado;3,90
Mujeres;Total;Rioja (La);Píldoras para no quedar embarazada;TOTAL;100,00
Mujeres;Total;Rioja (La);Píldoras para no quedar embarazada;Recetado;100,00
Mujeres;Total;Rioja (La);Píldoras para no quedar embarazada;No recetado;0,00
Mujeres;Total;Rioja (La);Hormonas para la menopausia;TOTAL;100,00
Mujeres;Total;Rioja (La);Hormonas para la menopausia;Recetado;100,00
Mujeres;Total;Rioja (La);Hormonas para la menopausia;No recetado;0,00
Mujeres;Total;Rioja (La);Medicamentos para el colesterol;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicamentos para el colesterol;Recetado;100,00
Mujeres;Total;Rioja (La);Medicamentos para el colesterol;No recetado;0,00
Mujeres;Total;Rioja (La);Medicamentos para la diabetes;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicamentos para la diabetes;Recetado;100,00
Mujeres;Total;Rioja (La);Medicamentos para la diabetes;No recetado;0,00
Mujeres;Total;Rioja (La);Medicamentos para el tiroides;TOTAL;100,00
Mujeres;Total;Rioja (La);Medicamentos para el tiroides;Recetado;100,00
Mujeres;Total;Rioja (La);Medicamentos para el tiroides;No recetado;0,00
Mujeres;Total;Rioja (La);Otros medicamentos;TOTAL;100,00
Mujeres;Total;Rioja (La);Otros medicamentos;Recetado;97,51
Mujeres;Total;Rioja (La);Otros medicamentos;No recetado;2,49
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el catarro, gripe, garganta, bronquios;Recetado;88,20
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el catarro, gripe, garganta, bronquios;No recetado;11,80
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el dolor;Recetado;73,77
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el dolor;No recetado;26,23
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para bajar la fiebre;TOTAL;0,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para bajar la fiebre;Recetado;0,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Medicinas para bajar la fiebre;No recetado;0,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Reconstituyentes (vitaminas, minerales, tónicos);Recetado;55,15
Mujeres;Total;Ceuta (Ciudad Autónoma de);Reconstituyentes (vitaminas, minerales, tónicos);No recetado;44,85
Mujeres;Total;Ceuta (Ciudad Autónoma de);Laxantes;TOTAL;0,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Laxantes;Recetado;0,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Laxantes;No recetado;0,00
Mujeres;Total;Ceuta (Ciudad Autónoma de);Antibióticos;TOTAL;100,00
